duration_1,duration_2,duration_3,duration_4,duration_5,loudness_level,popularity_level,tempo_class,time_signature,key_mode,artist_song_count,album_freq,movement_index,intensity_level,verbal_density,purity_score,positivity_index,activity_rate,loudness_intensity,happy_dance,acoustics_instrumental,artists_avg_popularity,tempo_vs_genre,energy_rank_pct,loud_energy_ratio,mood_pca,mood_cluster,acoustic_valence_mood_cluster,explicit,signal_strength,mode_indicator,focus_factor,ambient_level,key_sin,key_cos,duration_log,duration_log_z,time_signature_class_boolean,loudness_yeo,is_instrumental,is_dance_hit,temp_zscore,resonance_factor,timbre_index,echo_constant,distorted_movement,signal_power,target_class,target_regression
0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,-2.0896691513416523,-0.0767864515993599,2.887039220874579,-0.4296836652155242,0.0126733367056831,1.5526802712335013,1.3179286067265992,-0.3515772722385391,-0.0503971102895678,-0.7381272248111317,2.0616382184642217,-0.1406556613522331,-0.2947650732194785,-1.3319135043416486,-1.6327425846479935,1.716205521628275,-0.0094378939988111,0.6407512733407585,-1.1097968911704768,1.384716626566304,0.0,0.996,1.0,0.0114,0.707,0.4999999999999999,-0.8660254037844387,1.4719023232278263,-0.1795798405497916,1.0,3.3783938602914287,0.0,0.0,-0.7381239873755246,2.414247891604123,0.9145398336774032,1,0.6407631345161213,0.996,class_50,1.4239574500635166
0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-2.0896691513416523,-0.6677083069731333,-0.5753061213731058,-0.4296836652155242,-1.3587520933758224,0.7062463644872914,3.4743170824299687,-0.836659641296037,-0.3281106867741294,2.300485055276303,0.0043193877179993,-0.8146883565572454,-0.3061750731396433,0.8778112016321024,1.5440596796177992,1.2483801363768832,-0.0094415328372021,0.049584142483642,1.8962398372345248,0.3960632288163974,0.0,0.919,0.0,0.000759,0.124,1.0,6.123233995736766e-17,1.3960095158064605,-0.4415365094593937,1.0,0.7492583583525626,0.0,0.0,2.300474965318934,-0.636562542415029,0.3355061043937466,1,0.3872222987027334,0.919,class_50,0.7514583103162321
0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.2218242027933286,-0.3863169472713365,-0.4310417321127855,-0.3870750827402415,-0.7537114624575111,1.1504402446073367,-0.2189710744216357,-0.7840313619500594,-1.680807232234348,1.0975759366683793,1.1591685870104609,-1.3802610905985235,-0.3063176392357594,0.4064658696125298,0.286444670048476,0.9548858371692855,-0.0093991248454478,-0.8158723502252146,-0.4417887293026986,-1.5812435666834157,0.0,0.869,0.0,0.0,0.0979,0.8660254037844387,-0.4999999999999998,1.7622963290774136,0.8227634516322984,1.0,1.7277347158304095,0.0,0.0,1.0975711226860476,0.5438586904362106,0.2971469086544414,1,-0.805572087964795,0.869,class_50,1.2446243461309074
0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.2218242027933286,1.0206398512376478,-0.5753061213731058,-0.5149008301660896,-0.6211787528277856,1.2339502847373365,-0.0657539985163962,-0.8895886536668489,-0.2895393567068292,1.0966419233209674,1.274426107368616,-0.5402200223705064,-0.3063176392357594,1.6110150514403263,0.2854681796497647,1.3860339310044565,-0.0094284480604325,0.2581296864413822,-0.4417887293026986,0.3960632288163974,0.0,0.941,0.0,0.0,0.371,-1.0,-1.8369701987210294e-16,1.5990609239088245,0.259329254915067,1.0,1.9768690271578693,0.0,0.0,1.0966371134352306,0.9267441835025471,0.9170439675803801,1,1.303426682664748,0.941,class_50,1.3791241740803644
0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.2218242027933286,-0.0767864515993599,-0.5753061213731058,0.5077051492406942,-1.427899594052201,0.8249499215292193,-0.2861217681825739,-0.8363589082712028,-1.0493945590326434,0.9174781487156274,0.4218543934659215,-1.1393192587532888,-0.3063035509603212,1.925245272786708,0.0981563963826106,0.9123134384334732,-0.0094100522390158,-0.5464391139752898,-0.4417887293026986,-1.5812435666834157,0.0,0.861,1.0,7.48e-05,0.252,0.4999999999999999,-0.8660254037844387,1.4466091310156082,-0.2668835074337448,1.0,0.969501367131365,0.0,0.0,0.9174741246445358,0.10118288488733676,0.9707893177643008,1,0.4851812579942697,0.861,class_50,1.6481238299792782
0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.2218242027933286,1.6115617066114212,-0.5753061213731058,-0.4296836652155242,-0.5577935438744389,0.2308356360329367,-0.3825917789377246,-0.8763564005741459,-1.369536598591235,0.9887967393144392,-0.3557057041035852,-1.1822595071307074,-0.3039361892236313,0.2493507589393389,0.1727184132556651,0.1005055023688074,-0.0093507885955932,-0.8846465104635562,-0.4417887293026986,-1.5812435666834157,0.0,0.705,1.0,0.0198,0.114,-0.5000000000000004,0.8660254037844384,1.6099644404605542,0.2969645588699418,1.0,0.0419240304823123,0.0,0.0,0.9887924024390816,1.3858280724602052,0.28096683516282905,1,-0.8804818803642049,0.705,class_50,0.2134589985184044
0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.2218242027933286,1.5834225706412417,-0.5753061213731058,-0.5149008301660896,-0.0852856225858524,1.2425001221792171,-0.2265373497749808,-0.8847769252695025,-0.088968440356868,1.0966085657014168,1.2681808428998549,-0.20806902496027,-0.3063153084548964,1.192041422978484,0.2854333049926677,1.5490306096760464,-0.0094388453279674,0.5417504559690166,-0.4417887293026986,0.3960632288163974,0.0,0.967,0.0,2.2e-05,0.355,-0.5000000000000004,0.8660254037844384,1.7076741102996014,0.6342257632049375,1.0,2.004166848349165,0.0,0.0,1.096603755961987,1.9952132009853538,0.8910869633338061,1,-0.4598345845829026,0.967,class_50,1.0204579662151458
0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.2218242027933286,1.0206398512376478,-0.4791298618662256,-0.5149008301660896,0.202828963565724,0.9716889920433616,-0.325844713787636,-0.8279383835758464,1.30345657507267,0.9268516398092974,0.6033819638173349,1.002575457736972,-0.306317349408226,1.0768236751514773,0.1079561750268242,1.4298825900878092,-0.0094423128083712,1.4740988692609118,-0.4417887293026986,0.7256143613996996,0.0,0.948,0.0,1.43e-06,0.186,-1.0,-1.8369701987210294e-16,1.268486325151002,-0.8817040479634882,1.0,1.2778983454868158,0.0,0.0,0.926847574625952,-1.1096116539225072,0.3898832315549433,1,-0.5981295859356593,0.948,class_50,1.4239574500635166
0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.2218242027933286,-0.9209605307047504,-0.5272179916196658,-0.5149008301660896,-0.0852856225858524,0.3598785313766742,-0.5112184599445924,-0.0508442474043804,-0.7215382534605917,0.925984341700987,0.2667902757670342,-0.6649678031820548,-0.3062235348540852,1.0000118432668064,0.1070494339423068,-0.397008129538465,-0.0092530203948221,-0.5791886723138171,-0.4417887293026986,1.714267759149606,0.0,0.594,1.0,6.17e-05,0.262,0.8660254037844386,0.5000000000000001,1.437066686493314,-0.2998208445180907,1.0,0.2121565806791414,0.0,0.0,0.9259802803216224,0.11614607122441208,0.6364738318917285,1,0.0760585456590301,0.594,class_50,1.0652912421982983
0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.2218242027933286,1.0206398512376478,-0.5753061213731058,-0.5149008301660896,-0.2984904163380195,1.1546157466138367,-0.3485435398476714,-0.9337964083174702,-0.7331096524807819,0.9307878389162476,1.0765216295023563,-0.7263600435749697,-0.3063174005277677,1.6633867549980563,0.1120713845642517,1.379485499935529,-0.0094313523574347,0.0273416401095734,-0.4417887293026986,0.3960632288163974,1.0,0.94,0.0,1.06e-05,0.23,-1.0,-1.8369701987210294e-16,1.5987139490711249,0.2581316134551255,1.0,1.7395013607259242,0.0,0.0,0.9307837564686816,0.9156768561104869,0.916762490335233,1,0.7099106351924992,0.94,class_50,1.4239574500635166
